user_id,sku_id
17347,54357
171969,146926
172028,2148
228950,150041
22665,166813
161930,54357
64178,71940
194251,8585
215026,71940
63099,84544
162437,4732
201251,8585
170242,166813
162888,8585
70291,160362
161032,2072
58397,84544
154859,136218
165145,84544
224616,84544
183390,54357
193826,79122
168832,8736
144860,45135
168140,2148
13750,54357
70433,56550
46368,84544
172552,63585
135973,97007
55868,41009
159611,97007
178835,71940
211903,54357
40058,56550
10715,8585
56313,104937
224022,80497
67211,84544
184116,8585
69831,54357
8322,136218
178064,54357
204231,8736
207528,84544
182208,71940
163718,8585
31809,143527
215066,84544
144223,121196
8331,84544
180118,7196
197665,84544
34310,2148
71424,84544
177335,120076
169546,79122
27007,71184
13056,84544
29109,4732
169422,2148
91627,41009
65663,8585
26026,79122
161779,8585
135147,2148
155163,84544
155038,159184
27380,84544
155813,41009
177954,61963
67988,4732
149535,81515
136922,79122
28506,84544
14200,8585
195089,160485
159443,8585
66268,84544
57402,84544
30898,79122
86517,8585
46921,84544
100262,71940
42747,160485
214996,11257
97154,2148
62276,84544
63420,43405
71830,2148
231164,103322
13563,45135
99776,8585
178236,4732
160756,84544
174229,84544
22630,71940
8801,84544
63142,97007
36502,160362
194724,7196
178266,41009
103023,8585
171736,139648
88722,7196
173094,97007
171916,71940
163672,54357
199789,4732
22675,54357
151344,54357
152841,61963
195291,71940
161096,8585
121562,131210
181233,41009
154141,71940
153648,54357
42084,41009
39976,5916
157218,54357
216768,91048
163023,4732
22656,54357
12557,4732
190147,97007
159190,84544
205086,2148
312,4732
61606,4732
121284,71940
173910,4732
24657,53150
36796,54357
159173,79122
193132,7196
22601,54357
57140,8585
64348,154132
38531,97007
220630,4732
180210,84544
163551,73250
97430,78281
165415,97007
49058,45980
73258,56550
187785,8585
167255,41009
28075,41009
6129,2148
72782,124413
16332,2148
229190,54357
201409,2148
14638,105031
166904,97007
197037,54357
136994,41009
149029,2148
149749,71940
224133,4732
60013,7196
52439,79122
68669,2148
63942,8585
173186,2148
141320,8585
167757,84544
37129,84544
150987,54357
162114,71940
7517,54357
210459,64160
164624,8585
186052,56550
230679,4732
22603,2148
221657,84544
204931,4732
34320,84544
142459,54357
156136,53150
86741,54357
3711,84544
197137,2148
161249,4732
167421,54357
26235,45135
62546,84544
169541,41009
42514,4732
195562,79122
11309,71940
230767,4732
35328,8585
148067,56550
33572,166813
60350,4732
50222,97007
220101,61963
22334,146220
62507,71940
156491,8585
24350,62400
25815,41009
33647,166813
225585,8585
30124,84544
152006,64160
3429,2148
150405,4732
35530,84544
153163,169886
178814,54357
169888,44605
21130,54357
24549,54357
73708,2148
156771,9069
68075,60755
229242,79122
26993,79122
152501,84544
158180,71940
163054,4732
72440,84544
157407,71940
67208,32744
39143,29827
12151,41547
207720,54357
56857,2148
72592,61963
166370,7196
207652,71940
20762,7196
157300,109954
17799,54357
10477,109954
188073,7196
27277,2148
21646,54357
165993,84544
527,84544
200766,4732
159371,84544
88317,8585
18270,2148
64126,84544
192813,2148
187401,7196
51786,41009
55930,44212
223612,8585
81982,2148
209707,71940
49795,82259
41376,97007
37230,84544
20757,84544
207305,54357
38958,7196
164493,136218
44576,150041
7654,8585
85496,84544
182502,84544
67453,54357
83008,2148
147053,54357
49127,27537
42692,54357
117193,97007
183300,79122
165756,4732
169259,54357
35142,84544
66482,63585
231979,97007
150943,65537
223508,97007
230268,91182
36162,84544
214605,41009
43693,71940
177439,71940
194076,54357
151902,2148
158054,169886
2603,14739
6616,84544
153573,71940
54001,84544
34467,71940
171650,64160
232051,41009
194990,8585
165063,41009
213827,4732
189346,54357
159262,53150
3710,160485
172242,2072
68200,97007
43521,56550
51365,107772
85289,84544
195293,8585
159084,71940
159456,2148
158624,2148
22611,5916
65593,71940
32717,2148
160070,84544
18548,61963
73251,78281
32626,42988
146491,4732
17339,2148
175861,4732
188419,2148
231588,2148
177261,37441
186882,97007
214970,71940
53975,54357
157537,136218
52718,85256
22597,66142
200260,84544
229596,97007
157086,81515
36960,84544
177711,84544
91995,138181
211150,4732
158025,166813
56204,2148
63908,160485
162192,65537
66601,2148
209872,6716
7395,84544
32349,22140
214288,84544
22465,8585
155109,54357
158354,166813
78826,8585
171407,8585
194223,8585
178930,84544
57533,8585
46831,22140
25977,54357
151363,160362
24111,41009
56376,9159
201173,84544
163878,8585
178356,41009
145337,84544
222608,4732
173246,54357
156595,54357
170470,84544
42221,56550
135335,2148
166222,56550
24015,54357
39037,84544
145279,71940
222981,8585
114846,84544
46424,109954
222259,166813
224584,54357
23674,71940
163364,169886
64499,164365
202610,84544
222057,165997
13664,84544
202439,97007
60048,71940
195842,97007
44511,54357
203715,64160
157049,166813
40431,84544
156545,53150
163522,84544
14264,84544
11595,22140
184943,84544
194866,84544
147580,79122
191726,45980
38566,2148
119981,84544
8124,98249
36774,41009
153075,73994
219742,54357
213237,91182
73736,65537
143119,84544
71059,160362
29598,54357
190998,71940
64161,84544
141737,154132
69065,122369
88068,41009
22566,41009
165767,54357
230232,71940
55217,71940
109002,8585
162676,8585
67555,4732
167636,54357
173279,138181
209152,41009
194768,61963
55415,166813
56398,169886
146587,97007
28509,54357
49565,169886
198011,2148
25629,54357
167670,54357
216094,41009
169002,84544
70078,79122
7284,54357
68100,54357
7817,61963
150786,64160
221541,2148
68365,97007
159176,8585
230760,54357
23839,54357
22629,79122
148756,2148
214854,54357
199274,166813
188524,64160
40219,111532
191035,2148
15237,71940
74001,84544
42900,84544
3203,8585
27371,41009
45187,8585
63676,4732
132648,54357
185455,54357
157269,65537
161873,85650
147260,4732
183929,97007
179627,84544
148649,166813
208519,8585
23708,71940
21382,8585
21243,136218
36164,160485
47249,54357
53328,84544
218015,71940
213591,84544
166588,54357
65197,7196
139008,54357
51048,54357
100301,54357
158785,8585
147346,160485
151967,71940
40539,84544
513,81515
225231,41009
158403,78281
224209,4732
30997,136218
172920,71940
57288,71940
8120,60845
220276,2148
210360,71940
192434,166813
140871,136218
164769,54357
21950,8585
159881,71940
153219,71940
217407,41009
83484,65537
223066,4732
68016,4732
38866,79080
159731,54357
48024,4732
68658,136218
207748,71940
11817,84544
71507,71940
66098,8585
143558,56737
8131,67188
66788,84544
224998,44605
166150,7196
13850,7196
124776,136218
209464,4732
26842,146579
199079,84544
150497,7196
218157,105352
217696,41009
179657,8585
32380,32423
201261,54357
49674,84544
155779,54357
156774,4732
108829,54357
144269,109954
71614,166813
7432,32744
227106,164365
169847,54357
73436,80497
224835,44605
33090,8585
77933,44605
220934,79122
179258,18148
149143,8585
25938,160362
59316,84544
115835,4732
51583,112141
193513,64160
210469,155513
151126,79122
211270,97007
212310,91182
193881,71940
178132,8585
35341,2148
167062,2148
173325,7196
153955,79122
60232,56550
222192,54357
178264,44605
62516,84544
166252,71940
139366,4732
58204,15168
223307,81515
4368,160485
209410,4732
68864,4732
167971,165949
19063,71940
51222,7196
29148,8585
182369,84544
218558,54357
224096,8585
221632,2148
193831,84544
102550,160362
140142,64160
45024,8585
162430,2148
56252,8585
123918,71940
60668,84544
133251,8585
26797,103372
51431,54357
55052,8585
180997,122369
161721,56550
228517,8585
149975,2148
27111,8585
173413,41009
215082,91182
168983,71940
17530,54357
24235,2148
151390,8585
44684,84544
211522,122278
37418,162344
195029,71940
83957,97007
37043,29827
148618,64160
22496,71940
192990,54357
231771,41009
145610,7196
2545,84544
152577,54357
68507,8585
179432,2148
171159,2148
65637,41009
65709,84544
57731,91182
22123,164983
163177,97007
63864,84544
173326,8585
75017,84544
64200,45797
178117,84544
20662,54357
96634,54357
31269,71940
147605,8585
9568,146579
196803,54357
224225,7196
177484,2148
205915,54357
197479,79122
188116,71940
140858,22140
105504,136218
151413,2148
72304,168581
145640,44605
22310,71940
226720,8585
168132,2148
162794,8585
153351,8585
58796,71940
22649,8585
215775,84544
15199,2148
160735,84544
31280,84544
33764,79122
175296,41009
224931,64160
55637,62080
200610,44605
151695,2148
90621,54357
20768,41009
64412,8585
22662,84544
195806,81515
37229,29827
22516,152061
1454,54357
181094,35877
49961,84544
155577,103114
12274,84544
204625,97007
32952,7196
82434,79122
160613,64160
147820,4732
176276,170626
143409,7196
34044,41009
1800,54357
34241,54357
192408,7196
23275,84544
64121,54357
70261,22140
187796,4732
13172,71940
169214,87933
167545,79122
61850,79122
57567,81515
33573,54357
40270,2148
218564,64160
169440,54357
127991,164365
25660,136218
31932,79122
148213,2148
147165,41009
134988,54357
143991,54357
93357,97007
217410,7196
164651,4732
174115,2148
81709,84544
146835,41009
65488,2148
62853,155513
47463,41009
42980,54357
13703,54357
198076,54357
181529,84544
160276,84544
231205,84544
30544,41009
217038,84544
168494,61963
77850,8585
194781,22140
41506,84544
154208,2148
216481,4732
70139,38108
219824,80497
188477,100684
177522,71940
182176,2148
23551,155513
59412,71940
170153,84544
29525,41009
150313,63585
42227,81515
13423,71940
111858,2148
205440,4732
30520,91048
167696,64160
14742,71940
194935,84544
49751,84544
26479,54357
58547,150041
193549,8585
221462,54357
129,81515
55323,146579
62376,84544
7366,67188
192549,45980
30557,71940
30664,91182
171659,4732
175427,170626
41404,54357
59429,104937
165201,41009
225081,84544
184946,54357
222635,109954
201447,73250
69037,4732
145753,56550
214263,41009
101,45135
186546,54357
58978,8585
3667,8585
69562,97007
197372,44605
70088,2148
136911,71940
162892,54357
14630,71940
150975,8585
21718,4732
192181,54357
184905,97007
204314,54357
183583,79122
173010,64160
61236,54357
12376,4732
148674,84544
54910,2148
56568,84544
176259,24237
60614,20440
53646,84544
73803,4732
154030,8585
162054,86604
220393,2148
47206,150041
160135,164365
156211,41009
68464,84544
102535,4732
105847,64160
165289,36787
69212,65823
158212,84544
58090,84544
35249,117692
225747,97007
41127,54357
156730,84544
145075,4732
10458,7196
13624,103322
215875,79122
23252,97007
21338,44605
26644,160362
37955,8585
64105,91182
166400,8585
226213,84544
70456,9069
72414,64160
182196,54357
168354,56550
7978,54357
144443,79122
47058,64160
31557,54357
204110,84544
181446,84544
6955,2148
114666,166813
25728,54357
191651,54357
212125,71940
226419,54357
202038,91048
27529,2148
21377,8585
70263,56550
39122,8585
154548,22140
66573,84544
74767,54357
180102,160362
48788,112141
202151,41009
153666,158817
41970,84544
29855,4732
173717,166813
224614,56550
154139,84544
60270,41009
222442,84544
183515,97007
12621,79122
145456,22140
83175,78116
182363,97007
149753,84544
37423,79122
21123,71940
118038,8585
195505,136218
58245,54357
50986,54357
50291,7196
34587,4732
175104,56550
166717,79122
164688,8585
23068,54357
197749,53150
162795,56550
22302,97007
70721,84544
57983,2148
96762,8736
15681,160501
46934,8585
171521,41009
213726,7196
223064,64160
116466,75589
17646,54357
83081,54357
10961,139648
53535,71940
21020,54357
223505,71940
73628,84544
170594,8585
160974,84544
53774,84544
194896,84544
2809,54357
162452,54357
157524,160485
35506,63585
31933,162344
154296,84544
199818,7196
156884,97007
165826,2148
157716,166813
69774,8585
175544,4732
168620,81515
232458,29207
22343,54357
45614,8585
158288,4732
169780,9159
22361,2148
69277,8585
33999,84544
70071,41009
159539,84544
73842,77745
59546,84544
154827,84544
219445,84544
213373,84544
25263,136218
48424,2072
183478,96404
112220,85256
22640,44605
196330,79122
53954,79122
190447,4732
22443,79122
104462,41009
144282,80497
84122,103114
232240,160485
11504,166813
153888,4732
70380,84544
41374,84544
149876,54209
52233,7196
51527,79122
166124,54357
146872,63585
109482,32744
54672,62400
185375,4732
94601,97007
120848,8585
120824,54357
187827,7196
24103,11379
20335,84544
196211,71940
56294,7196
20109,8585
206684,54357
61846,2148
44690,8585
1944,4732
31523,54357
109919,8585
77945,84544
179889,84544
228436,84544
55636,84544
222853,54357
169976,84544
51760,54357
155415,84544
26739,150158
15536,2148
73315,160362
208877,7196
20828,84544
68059,4732
163860,41009
47451,84544
24519,97007
161587,53150
184137,54357
221815,2148
156026,62080
144371,84544
50850,159184
107319,71940
130025,7196
8062,54357
35842,128416
40373,134683
214523,4732
70959,8736
6207,8585
133908,4732
69098,8585
28153,56550
230429,73250
26118,78281
22150,136218
219233,54357
9177,54357
11551,8585
55617,2148
154543,2148
158800,63585
44124,30167
90169,7196
193296,84544
45999,84544
52397,111017
50092,97007
165683,166813
174126,170626
149142,84544
232222,37427
72146,146926
175361,54357
220766,4732
30178,54357
146085,15168
143183,97007
38280,91182
197251,71940
59596,7196
224714,8585
135599,8585
216483,84544
71183,2148
155611,84544
112515,54357
215510,8585
217949,8585
45124,41009
120905,54357
38882,8585
205181,4732
182195,54357
62485,8585
153153,71940
36134,2072
30869,8585
167747,84544
67666,2148
61260,56550
148256,84544
53766,54357
165379,54357
165398,54357
211919,71940
207783,2148
174879,7196
212676,84544
188775,89629
10358,71940
158827,84544
162681,160362
15633,54357
218913,109954
53154,56550
186119,84544
2279,84544
45355,83347
15088,7196
210508,8710
42451,54357
120840,63585
175817,84544
191481,97007
97042,54357
166434,84544
50656,122915
200512,79122
101595,166813
215689,146926
217796,79122
43542,155513
32647,84544
9555,101585
217193,169886
58685,8585
216586,8585
15538,4732
180551,84544
43717,84544
193072,71940
158752,109954
75590,41009
132544,97007
61950,8585
199426,2148
65358,135240
192475,32744
55581,84544
21227,4732
16793,4732
36757,71940
182856,2148
31073,54357
69485,160362
182638,8585
181772,8585
216424,7196
217546,54357
19467,4732
76348,166813
177723,54357
50857,54357
193611,8585
185125,4732
163972,84544
7881,91182
172154,71940
214467,54357
16833,2148
24719,44605
154325,84544
194729,4732
224465,8585
41584,84544
202389,97007
173532,96941
224899,8585
3296,84544
29064,8585
29362,109954
157260,79122
11964,83347
127453,2148
167771,146230
106353,71940
163930,8585
180096,85256
22647,54357
40360,56550
145582,136218
161103,84544
164455,84544
139001,54357
149914,44605
220386,139648
44336,2148
162092,81515
214308,54357
166065,71940
135805,97007
202340,44605
193894,41009
58916,38753
11532,41009
192274,81515
211582,168404
75209,84544
66873,71940
173687,84544
224772,4732
82608,71940
210901,169886
14413,54357
149626,81515
183456,2148
109205,63585
231454,71940
159650,54357
52065,4732
144410,41009
182191,71940
12725,2148
140329,4732
157552,7196
121429,4732
164871,71940
21534,15168
209509,4732
146637,41009
133692,7196
24436,84544
167812,8585
41271,37427
138918,84544
180818,84544
22570,54357
146818,8585
45301,54357
22558,84544
164630,80497
108526,84544
28071,54357
216338,81515
183273,7196
172819,84544
77380,8585
34927,2148
225571,8585
162044,3752
181815,54357
74029,166813
17532,85256
634,4732
64434,84544
30273,79122
167608,84544
50140,84544
148622,79122
206655,82259
135311,160362
166734,84544
111854,2148
40477,71940
99207,79122
50459,91182
230719,84544
184232,54357
69137,8585
127897,54357
56780,54357
12760,54357
140153,54357
213450,77745
29854,2148
35917,97007
56404,143527
48165,56550
191103,84544
175780,84544
52902,166813
66345,4732
157934,7196
184477,65537
168538,160362
22378,41009
176679,54357
193517,22140
153712,41009
68834,166813
156223,81515
1879,54357
22552,136218
43927,84544
69706,160362
58778,41009
177216,97007
60650,102468
113660,97007
195770,84544
9486,84544
184474,42988
218656,142295
126622,84544
73343,71940
170131,79122
32452,44605
21676,60755
107429,64323
28056,102226
171775,54357
185419,97007
112967,2148
63622,8820
63784,84544
44930,84544
26807,160362
67343,54357
176453,79122
171569,84544
55954,2148
182293,164365
31710,44605
32326,64160
225353,80497
173422,8832
21482,8585
134441,8585
176066,84544
189411,148308
129153,4732
62771,71940
218834,54357
46402,7196
55269,113139
52138,54357
213569,8585
66592,84544
188244,71940
45255,8585
41433,44605
55071,41009
32034,7196
150010,97007
220951,41009
61658,2072
157089,84544
33802,84544
29823,54357
152014,41009
152511,136218
165825,84544
154143,8585
180682,71940
175627,54357
220595,82259
83538,56608
19950,84544
224709,41009
30696,8585
173105,54357
53823,84544
187071,82724
158116,136218
152028,1914
206547,71940
182772,54357
47073,84544
143427,136218
92634,20819
228874,64160
157175,64160
220038,129076
102164,81515
37459,54357
214835,71940
62744,84544
74850,54357
49001,22140
206415,73994
49311,7196
25241,166813
225857,71940
14397,7196
183319,8585
62958,67188
139890,61963
14033,2148
145958,41009
163986,54357
223043,54357
60118,11379
161134,4732
145141,169886
21258,44605
165687,8585
11453,71940
15860,8585
149253,79122
195553,82259
152934,12772
159523,71940
46784,38174
173659,45980
174399,54357
143823,22253
223103,84544
15819,54357
27910,71940
69074,97007
218493,84544
230702,80497
105887,41009
36762,37427
168482,87901
59484,80497
83656,44605
38354,92343
173748,84544
148057,97007
12788,54357
159764,4732
134111,8736
47854,84544
210797,41009
38085,41009
144816,8585
162666,8585
152609,63585
176906,160485
24543,54357
191593,54357
40212,41009
161351,84544
182525,56550
70146,160362
158712,71940
203295,84544
181,8585
138223,71940
146103,62400
153564,2148
64757,45980
50864,41009
27745,8585
148761,2148
208000,45135
98376,51916
50539,71940
229263,81515
127514,8391
27027,64160
177517,84544
155465,54357
64125,84544
117877,54357
115519,41009
164594,112550
197302,41009
13575,136218
225832,8585
59389,44605
89379,2148
182380,53150
155646,54357
14861,164365
108532,25190
158762,84544
46850,54357
14657,8585
159349,54357
13074,41009
198170,104937
72163,54357
26697,20440
2841,84544
145071,97007
172366,71940
151407,97007
212161,41009
151735,84544
139593,2148
148467,37427
97358,2148
70371,84544
87787,2148
178398,54357
73265,8585
149418,78281
47325,84544
80322,88798
192162,71940
230837,79122
184212,2148
76712,97007
76108,4732
12588,7196
230124,8585
205799,79122
50594,84544
37101,56550
57463,64160
210064,70491
168646,31870
46257,97007
189375,4732
13279,84544
90717,44605
7078,8585
45367,7196
5668,2148
220329,7196
175665,41547
17080,7196
28693,4732
69525,97007
51780,73250
38916,54357
156363,56550
156327,169886
145508,84544
36670,84544
28889,8585
47754,97007
8018,4732
112076,8585
174031,8585
210959,2148
15241,97007
215744,97007
78660,41547
123120,61963
37455,84544
42863,41009
53921,41009
93275,54357
32755,166813
46416,7196
111560,84544
54136,44605
204453,79122
78708,7196
211766,103114
42415,2148
25343,84544
21458,97007
32126,8585
11065,44605
186593,8585
217566,51916
184150,54357
203469,8585
230534,54357
200670,155513
42947,155513
184201,54357
163829,86604
163919,8585
167237,41009
219901,8585
72634,97007
20191,71940
45141,60755
200562,81515
229054,8585
71767,97007
185061,84544
84297,45980
216641,87933
174361,84544
171529,8585
230376,8585
191732,54357
70336,2148
214113,41009
220948,84544
174413,65537
217775,54357
177526,8585
166100,54357
147890,8585
42698,2148
226144,81515
153416,56550
30572,71940
21702,84544
226552,84544
150873,7196
201250,4732
163290,54357
57587,9069
154973,71940
196302,8585
53102,2148
52342,97007
25438,19213
74475,79122
47035,11876
63286,6156
37194,41009
58317,54357
163295,7196
134284,71940
100432,41009
67832,84544
182387,54357
20121,73250
195613,84544
67328,54357
169915,37546
60562,160485
153114,166813
190945,20819
205091,84544
152048,56550
189402,7196
177200,84544
214106,84544
48419,4732
166868,71940
32893,2148
197378,2148
20395,64160
194244,54357
190897,41009
36781,4732
171792,84544
33145,77745
48619,56550
54009,71940
21836,63585
144854,8585
216513,8585
152764,71940
21385,7196
193627,54357
51825,84544
39836,111532
37995,54357
193094,84544
57508,160485
106354,54357
66638,54357
145696,56550
185521,81163
155570,84544
54863,45173
47430,56550
48859,4732
203422,7196
57995,84544
38133,79122
43876,54357
42078,65537
96562,162344
156632,7196
167675,54357
177405,2148
162566,41009
123330,61963
62351,2148
185003,83347
72450,84544
31680,169886
63708,4732
73060,56550
158943,71940
65878,84544
115284,65537
114056,71940
132128,8585
39426,136218
208061,8585
166455,54357
65602,124929
169273,84544
67960,54357
36609,136218
157514,54357
51337,86472
149682,2148
191515,2148
34842,65755
58601,2148
182808,97007
106713,54357
74235,71940
106079,2148
91543,79122
167938,79122
212664,84544
134793,160362
31200,71940
32683,8585
215776,8585
54111,7196
66309,8585
49424,84544
67161,22140
206180,4732
63247,22140
230293,8585
43572,62400
189882,8585
183325,2148
45809,84544
190749,41009
63392,97007
28425,122369
172211,70491
184797,84544
160145,41009
195101,2148
156209,4732
53453,71940
183774,84544
157771,71940
75406,64160
178631,8585
217275,54357
216198,143527
202494,54357
24245,143407
232013,84544
205104,160362
188338,71940
30076,54357
108331,54357
108883,8585
38906,41009
203330,8585
9220,4732
210517,84544
191912,136218
67839,54357
82227,8585
34076,8585
28802,162344
146478,84544
158031,54357
219309,71940
176576,84544
22602,71940
118906,2148
33818,44605
140542,8585
170882,79122
159743,4732
43107,84544
170341,8585
72207,4732
4102,71940
206948,8585
27160,84544
17880,54357
17011,64160
8426,41009
46600,54357
219603,84544
151948,71940
174808,2148
190695,84544
160209,44605
118596,41009
35050,81515
68177,54357
163803,164365
22404,169886
203064,97007
200841,54357
41842,54357
74293,84544
158149,106586
56951,71940
197274,41958
197143,64160
47064,91182
141696,4732
180225,71940
232715,64160
45944,8585
211724,84544
114028,71184
186266,8585
116738,2148
52553,7502
209696,28443
153834,79122
62970,134683
204439,68987
144118,4732
174595,65537
163111,4732
41957,54357
63023,22140
133383,71940
209209,89629
60215,41009
209458,71940
11836,4732
185158,8585
230980,8585
155155,41009
24442,84544
88461,84544
168116,166813
169633,79122
172768,54357
22642,79122
15694,7196
5621,63585
191444,54357
10464,84544
139496,2148
58687,64160
33144,84544
221109,82259
21428,56550
205722,84544
38445,54357
175655,8585
154614,54357
228801,2148
161458,64160
21761,7196
209626,10180
71153,54357
182863,41009
79021,71940
169293,84544
70300,8585
161663,44605
102100,2148
157320,54357
1983,4732
172916,8585
190297,8585
42881,54357
30559,158793
183598,84544
39571,84544
66428,160501
222749,8585
22423,8585
577,84544
230253,2148
140171,71940
59198,7196
171527,127664
162576,2341
188230,2148
189559,6156
24025,85256
155448,56608
178781,17032
220463,54357
87248,71940
138819,41009
32642,84544
168432,84544
58971,7196
229361,8585
193951,79122
163957,8585
98331,54357
209601,84544
156221,54209
195245,54357
147988,4732
219475,79122
21105,22140
200057,97007
215622,8585
66536,41009
90827,56550
35895,41009
158097,81515
133393,84544
100507,41009
150225,71940
26033,166813
226935,7196
105902,8585
23557,2148
7896,54357
57359,54357
22360,2148
57538,54357
180083,2148
53348,79122
190049,8585
22297,41009
195335,162671
161552,88798
161420,84544
26576,7196
160425,54357
187479,64160
50945,79122
25165,160362
107248,4732
209765,160485
192059,63585
71726,84544
149035,56737
40818,41009
163916,2148
174279,8585
63445,41009
58656,97007
56184,84544
164569,166813
160866,41009
193860,71940
17286,79122
44409,128416
135531,81515
35216,54357
130361,2148
150601,67188
120656,79122
172005,152746
59585,84544
159257,44605
39066,8585
164655,8585
162835,8585
14424,2148
219619,115836
148130,8585
78931,166813
194061,64160
31434,54357
70310,84544
166134,111017
51998,2148
147153,4732
163474,41009
183096,84544
220987,54357
25616,54357
13052,54357
55666,97007
25872,4732
152101,14359
59641,84544
130916,41009
23813,160485
40374,41009
11769,84544
79538,62400
187843,160362
155458,71940
19200,8585
184508,97007
143854,8585
44536,84544
28521,84544
11942,43405
132527,71940
77091,4732
218148,71940
166689,4732
213741,71940
169086,7196
155275,131364
77171,97007
72039,2148
122674,84544
153630,136218
22530,54357
56203,54357
83382,54357
6510,54357
69313,2148
185978,105352
175390,54357
197403,71940
190597,84544
99805,143289
33781,41009
187278,97007
153592,8585
186722,8585
21146,27537
80868,160362
133356,97007
211278,81515
159255,45980
42572,81163
171707,54357
68224,81515
48302,41009
90111,41009
68502,8585
6761,84544
17078,41009
24696,143527
219306,8585
29552,54357
189664,54357
197123,160485
177043,8585
162307,84544
217903,79122
203174,84544
10895,2148
69714,56550
52962,153304
215236,79122
163444,71940
231842,73250
193964,122369
54311,143527
79472,97007
168563,84544
190308,71940
175169,154132
172656,44605
55858,4732
173265,54357
72560,19213
91676,7196
214876,67188
157998,112141
204955,71940
148716,159601
19551,84544
153305,84544
34145,71940
157865,34330
83598,3752
172998,164365
203225,105395
161675,37546
21112,71940
22292,54357
79819,54357
195391,7196
194384,4732
83705,64160
178083,4732
171333,126267
158863,97007
96707,54357
48661,79122
11448,54357
231270,64160
14998,37427
167721,44605
38337,44605
185503,8585
196155,4732
209814,84544
187100,54357
173321,148750
224395,65537
59926,97007
214188,4732
24508,81163
28126,51916
63552,8585
10213,134727
171816,71940
214735,79122
186142,97007
20475,97007
153229,8585
197508,81515
171551,97007
127935,54357
167309,56550
215364,7196
56172,41009
128350,4732
215133,71940
159330,109954
229507,8585
133000,4732
187565,146579
156679,97007
20456,8585
165190,54357
17334,84544
73121,156650
165366,56550
52375,84544
56632,8585
215996,79122
22490,71940
164157,84544
12063,8585
162879,7196
208008,84544
189681,41009
81748,41009
15363,61963
178700,84544
203805,2148
168146,8585
