user_id,sku_id
558,150041
75135,79122
144910,42440
175638,146926
73303,109954
64871,162344
25535,112141
168367,132826
34489,152061
32134,4732
64670,135147
57853,51916
148796,43405
97174,2072
286,45173
147531,162344
153042,8585
22598,64160
13096,71651
67879,63585
206278,71940
223228,112550
34359,90902
174041,154495
162703,45980
9263,90902
191992,25566
2930,79122
232169,7975
31378,162344
67626,75261
218772,170699
48789,127931
62253,56550
174189,42988
218120,95435
50570,71940
196755,4732
221527,153807
163416,105031
44342,84544
195370,61963
37012,4732
14785,82259
132988,79080
12654,37427
40659,134817
214215,9159
60519,153304
229783,160362
14933,152061
34182,7196
180836,162344
192684,79122
223216,169787
64658,168043
37935,97007
30162,134818
80351,159184
70280,162344
38060,41103
167048,79122
155696,165997
230025,70491
39848,123857
178578,22140
25458,2101
2132,82259
219264,105031
143296,82259
169539,112141
34420,55983
64060,2448
194711,6156
84846,45980
57144,122369
57325,160362
164852,112373
71154,37057
163777,158018
33578,23860
165128,150492
166390,82259
184561,2148
111330,71184
177492,57227
46493,2148
180775,93545
170588,112550
169754,166640
152579,169787
27088,31584
57984,80497
231059,71940
5229,71184
17347,54357
171969,146926
172028,34535
228950,150041
22665,70888
161930,43405
64178,71940
194251,87933
215026,71940
63099,20819
162437,146926
201251,87933
170242,12272
162888,8585
70291,32726
161032,2072
58397,22140
154859,136218
165145,112141
224616,162344
183390,54357
193826,58277
168832,104007
144860,72126
168140,7975
13750,43430
70433,106586
46368,112141
172552,63585
135973,156650
55868,35988
159611,97007
178835,71940
211903,37546
40058,58768
10715,170699
56313,104937
224022,57975
67211,71184
184116,8585
69831,96941
8322,123111
178064,48000
204231,79709
207528,32744
182208,71940
163718,71596
31809,143527
215066,167453
144223,121196
8331,112141
180118,122369
197665,84544
34310,2148
71424,22140
177335,120076
169546,105031
27007,71184
13056,112550
29109,102166
169422,2148
91627,126552
65663,8585
26026,1286
161779,131210
135147,95109
155163,81163
155038,159184
27380,150041
155813,15168
177954,61963
67988,14359
149535,2448
136922,79122
28506,22140
14200,170699
195089,143289
159443,7877
66268,84544
57402,22140
30898,79122
86517,8585
46921,2072
100262,43737
42747,140061
214996,11257
97154,2148
62276,162344
63420,43405
71830,2148
231164,149462
13563,45135
99776,8585
178236,51916
160756,22140
174229,82259
22630,9159
8801,84544
63142,115836
36502,112550
194724,122369
178266,108856
103023,120852
171736,139648
88722,117692
173094,77745
171916,71940
163672,54357
199789,4732
22675,54357
151344,50142
152841,61963
195291,71940
161096,8585
121562,131210
181233,45980
154141,71940
153648,54357
42084,142295
39976,5916
157218,27695
216768,91048
163023,51916
22656,96941
12557,146926
190147,82481
159190,84544
205086,56608
312,4732
61606,70593
121284,165029
173910,4732
24657,53150
36796,54357
159173,79122
193132,146230
22601,127931
57140,8585
64348,54256
38531,77745
220630,42988
180210,112141
163551,128375
97430,103201
165415,65174
49058,45980
73258,84412
187785,8585
167255,91048
28075,87127
6129,2148
72782,124413
16332,6156
229190,50142
201409,7975
14638,105031
166904,77745
197037,54357
136994,170626
149029,153817
149749,134303
224133,51916
60013,102226
52439,79122
68669,2148
63942,170699
173186,56608
141320,8585
167757,103675
37129,71184
150987,54357
162114,165029
7517,37427
210459,64160
164624,8585
186052,56550
230679,38108
22603,8710
221657,162344
204931,70593
34320,84544
142459,27695
156136,53150
86741,3752
3711,29827
197137,57804
161249,146926
167421,96941
26235,74798
62546,121009
169541,41009
42514,42988
195562,87933
11309,71940
230767,42988
35328,120498
148067,25837
33572,2148
60350,42988
50222,77745
220101,61963
22334,146220
62507,71940
156491,131210
24350,62400
25815,15168
33647,100251
225585,8585
30124,121009
152006,162759
3429,2148
150405,92192
35530,82259
153163,169886
178814,54357
169888,55787
21130,79454
24549,96941
73708,171183
156771,9069
68075,60755
229242,105031
26993,6887
152501,22140
158180,71940
163054,146926
72440,112550
157407,24237
67208,32744
39143,29827
12151,145964
207720,37427
56857,2148
72592,61963
166370,146230
207652,71940
20762,132831
157300,109954
17799,54357
10477,36787
188073,54657
27277,2148
21646,54357
165993,22140
527,162344
200766,4732
159371,82259
88317,115757
18270,149462
64126,81163
192813,2148
187401,117692
51786,15168
55930,44212
223612,8585
81982,2148
209707,2148
49795,82259
41376,82481
37230,70491
20757,22140
207305,37427
38958,10813
164493,123111
44576,150041
7654,104297
85496,155692
182502,84544
67453,32744
83008,167139
147053,32744
49127,27537
42692,54357
117193,77745
183300,1286
165756,92192
169259,87901
35142,71184
66482,63585
231979,93074
150943,43256
223508,31703
230268,134748
36162,84544
214605,170626
43693,154495
177439,71940
194076,123430
151902,171183
158054,160686
2603,14739
6616,82259
153573,71940
54001,82259
34467,71940
171650,64160
232051,41009
194990,87933
165063,41009
213827,87331
189346,37427
159262,126267
3710,160485
172242,2072
68200,77745
43521,130641
51365,107772
85289,112550
195293,8585
159084,5916
159456,2148
158624,56608
22611,5916
65593,71940
32717,2148
160070,71184
18548,61963
73251,24062
32626,42988
146491,146926
17339,149462
175861,4732
188419,7975
231588,171183
177261,37441
186882,65174
214970,71940
53975,32744
157537,8820
52718,105811
22597,6499
200260,111532
229596,115836
157086,98301
36960,60845
177711,84544
91995,138181
211150,70593
158025,98989
56204,2148
63908,140061
162192,30218
66601,56608
209872,6716
7395,82259
32349,22140
214288,150041
22465,8585
155109,37427
158354,153807
78826,131210
171407,7877
194223,8585
178930,2072
57533,131210
46831,22140
25977,37427
151363,33726
24111,170626
56376,9159
201173,20819
163878,8585
178356,15168
145337,22140
222608,4732
173246,54357
156595,54357
170470,150041
42221,86227
135335,14739
166222,160217
24015,54357
39037,112550
145279,71940
222981,8585
114846,121009
46424,109954
222259,78892
224584,54357
23674,71940
163364,160686
64499,111528
202610,22140
222057,165997
13664,128416
202439,41103
60048,5916
195842,79080
44511,90902
203715,64160
157049,153807
40431,112141
156545,102466
163522,84544
14264,78285
11595,22140
184943,84544
194866,82259
147580,1286
191726,45980
38566,8710
119981,82259
8124,98249
36774,45980
153075,73994
219742,54357
213237,110585
73736,12720
143119,84544
71059,160362
29598,54357
190998,71940
64161,82259
141737,54256
69065,122369
88068,45980
22566,45980
165767,90902
230232,89629
55217,71940
109002,104297
162676,55983
67555,146926
167636,54357
173279,147061
209152,45980
194768,61963
55415,98989
56398,169886
146587,97007
28509,54357
49565,169886
198011,56608
25629,37546
167670,32744
216094,62080
169002,84544
70078,27231
7284,3752
68100,152061
7817,61963
150786,64160
221541,71651
68365,168043
159176,8585
230760,32744
23839,123430
22629,79122
148756,56608
214854,37427
199274,168434
188524,64160
40219,111532
191035,51009
15237,71940
74001,70491
42900,150041
3203,8585
27371,91048
45187,131210
63676,4732
132648,32744
185455,127931
157269,30218
161873,85650
147260,51916
183929,123096
179627,84544
148649,64709
208519,8585
23708,71940
21382,56055
21243,123111
36164,143289
47249,32744
53328,2072
218015,9159
213591,162344
166588,54357
65197,11257
139008,37427
51048,54357
100301,54357
158785,8585
147346,148549
151967,45173
40539,105352
513,81515
225231,86002
158403,78281
224209,146926
30997,123111
172920,71940
57288,71068
8120,60845
220276,56608
210360,9159
192434,112068
140871,5874
164769,32744
21950,8585
159881,45173
153219,166897
217407,41009
83484,65537
223066,38108
68016,4732
38866,79080
159731,96941
48024,4732
68658,123111
207748,71940
11817,22140
71507,71940
66098,87933
143558,56737
8131,102164
66788,91922
224998,60285
166150,111017
13850,82768
124776,5874
209464,5007
26842,146579
199079,112550
150497,135147
218157,105352
217696,103114
179657,170699
32380,32423
201261,43405
49674,32744
155779,37546
156774,4732
108829,85650
144269,109954
71614,70888
7432,32744
227106,164365
169847,37057
73436,80497
224835,44605
33090,67743
77933,92712
220934,105031
179258,107700
149143,7877
25938,160362
59316,112141
115835,51916
51583,112141
193513,64160
210469,128195
151126,1286
211270,156650
212310,156
193881,134683
178132,8585
35341,2148
167062,14739
173325,102226
153955,1286
60232,40148
222192,90646
178264,44605
62516,22140
166252,159601
139366,4732
58204,15168
223307,81515
4368,143289
209410,42988
68864,51916
167971,165949
19063,71940
51222,7196
29148,8585
182369,2072
218558,54357
224096,8585
221632,10922
193831,84544
102550,160362
140142,64160
45024,8585
162430,122278
56252,87933
123918,165029
60668,71184
133251,8585
26797,103372
51431,37546
55052,8585
180997,122369
161721,162020
228517,8585
149975,2148
27111,8585
173413,45980
215082,156
168983,71940
17530,96941
24235,56608
151390,8585
44684,22140
211522,122278
37418,162344
195029,71940
83957,27537
37043,29827
148618,64160
22496,71940
192990,37546
231771,105727
145610,7196
2545,112550
152577,54357
68507,87933
179432,149462
171159,2148
65637,103114
65709,71184
57731,156
22123,164983
163177,5977
63864,150041
173326,102468
75017,22140
64200,45797
178117,71184
20662,12465
96634,50142
31269,166640
147605,8585
9568,19631
196803,32744
224225,125372
177484,153817
205915,19213
197479,1286
188116,9159
140858,22140
105504,123111
151413,2148
72304,168581
145640,44605
22310,45173
226720,170699
168132,2148
162794,8585
153351,8585
58796,45173
22649,131210
215775,54209
15199,154824
160735,84544
31280,54209
33764,1286
175296,142295
224931,64160
55637,62080
200610,223
151695,149462
90621,50142
20768,65823
64412,8585
22662,84544
195806,98301
37229,29827
22516,152061
1454,81838
181094,96492
49961,105352
155577,103114
12274,70491
204625,97007
32952,111017
82434,79122
160613,64160
147820,38108
176276,170626
143409,130158
34044,45980
1800,64138
34241,37427
192408,122369
23275,162344
64121,37546
70261,22140
187796,102166
13172,62884
169214,87933
167545,79122
61850,79122
57567,2448
33573,41618
40270,2148
218564,64160
169440,54357
127991,120812
25660,136218
31932,15828
148213,2148
147165,15168
134988,54357
143991,37546
93357,168043
217410,39317
164651,87331
174115,2148
81709,22140
146835,142295
65488,2148
62853,16760
47463,170626
42980,32744
13703,87901
198076,54357
181529,20819
160276,162344
231205,84544
30544,15168
217038,150041
168494,61963
77850,131210
194781,22140
41506,2072
154208,56608
216481,38108
70139,38108
219824,80497
188477,100684
177522,71940
182176,2148
23551,136103
59412,165029
170153,20819
29525,41009
150313,77048
42227,146353
13423,45173
111858,71651
205440,146926
30520,91048
167696,64160
14742,56737
194935,71184
49751,22140
26479,37427
58547,150041
193549,7877
221462,43405
129,112373
55323,146579
62376,87777
7366,37268
192549,45980
30557,146926
30664,84215
171659,51916
175427,170626
41404,54357
59429,104937
165201,65823
225081,82259
184946,19213
222635,36787
201447,166242
69037,100251
145753,56550
214263,38753
101,45135
186546,54357
58978,131210
3667,7877
69562,115836
197372,104129
70088,14739
136911,71940
162892,54357
14630,168984
150975,7877
21718,146926
192181,54357
184905,170647
204314,3752
183583,1286
173010,3930
61236,85650
12376,4732
148674,84544
54910,2148
56568,162344
176259,24237
60614,20440
53646,71184
73803,42988
154030,87933
162054,86604
220393,149462
47206,150041
160135,135894
156211,143527
68464,128416
102535,100251
105847,64160
165289,36787
69212,65823
158212,20819
58090,162344
35249,117692
225747,77745
41127,87901
156730,82259
145075,106472
10458,54657
13624,54866
215875,105031
23252,28321
21338,104129
26644,66638
37955,8585
64105,91182
166400,31870
226213,162344
70456,9069
72414,54357
182196,37427
168354,86227
7978,121196
144443,1286
47058,64160
31557,54357
204110,82259
181446,84544
6955,149462
114666,170284
25728,96941
191651,54357
212125,45173
226419,66715
202038,91048
27529,149462
21377,4732
70263,37441
39122,8585
154548,22140
66573,82259
74767,54357
180102,86604
48788,112141
202151,45980
153666,158817
41970,84544
29855,4732
173717,168434
224614,133044
154139,22140
60270,143527
222442,84544
183515,97007
12621,79122
145456,22140
83175,78116
182363,77745
149753,20819
37423,79122
21123,71940
118038,8585
195505,123111
58245,41618
50986,85650
50291,122369
34587,42988
175104,128081
166717,79122
164688,8585
23068,37546
197749,68322
162795,20806
22302,97007
70721,43405
57983,2148
96762,28893
15681,8585
46934,120498
171521,103114
213726,141820
223064,3930
116466,75589
17646,54357
83081,32744
10961,139648
53535,45173
21020,37546
223505,7975
73628,84544
170594,87933
160974,22140
53774,22140
194896,162344
2809,169620
162452,9507
157524,143289
35506,63585
31933,162344
154296,20819
199818,12772
156884,97007
165826,149462
157716,88798
69774,8585
175544,102166
168620,2448
232458,29207
22343,54357
45614,8585
158288,5007
169780,9159
22361,2148
69277,55983
33999,150041
70071,45980
159539,22140
73842,77745
59546,82259
154827,84544
219445,112141
213373,71184
25263,136218
48424,2072
183478,96404
112220,38001
22640,15510
196330,79122
53954,79122
190447,4732
22443,79122
104462,74861
144282,120686
84122,103114
232240,140061
11504,166813
153888,70593
70380,82259
41374,65755
149876,54209
52233,102226
51527,1286
166124,121196
146872,63585
109482,32744
54672,62400
185375,41512
94601,27537
120848,8585
120824,37427
187827,129442
24103,11379
20335,84544
196211,45173
56294,7196
20109,8585
206684,54357
61846,2148
44690,8585
1944,87331
31523,54357
109919,8585
77945,22140
179889,82259
228436,162344
55636,112141
222853,41618
169976,131364
51760,54357
155415,71184
26739,150158
15536,2148
73315,33726
208877,111017
20828,22140
68059,42988
163860,142295
47451,32744
24519,97007
161587,53150
184137,54357
221815,2148
156026,62080
144371,84544
50850,159184
107319,45173
130025,7196
8062,96941
35842,128416
40373,134683
214523,51916
70959,87933
6207,8585
133908,146926
69098,87933
28153,58768
230429,79829
26118,24062
22150,123111
219233,8832
9177,139648
11551,87933
55617,14739
154543,6156
158800,63585
44124,30167
90169,122369
193296,112141
45999,84544
52397,111017
50092,97007
165683,112068
174126,170626
149142,84544
232222,37427
72146,146926
175361,54357
220766,4732
30178,32744
146085,15168
143183,97007
38280,156
197251,71940
59596,117692
224714,6931
135599,131210
216483,82259
71183,2148
155611,20819
112515,8832
215510,131210
217949,118630
45124,41009
120905,54357
38882,8585
205181,92192
182195,37427
62485,8585
153153,45173
36134,2072
30869,87933
167747,162344
67666,7975
61260,163918
148256,111532
53766,54357
165379,43405
165398,37057
211919,71940
207783,6156
174879,45797
212676,70491
188775,89629
10358,71940
158827,112550
162681,160362
15633,37427
218913,109954
53154,93830
186119,22140
2279,162344
45355,83347
15088,7196
210508,8710
42451,54357
120840,63585
175817,54209
191481,97007
97042,90646
166434,162344
50656,122915
200512,17908
101595,70888
215689,146926
217796,100074
43542,119903
32647,150041
9555,101585
217193,160686
58685,71596
216586,104297
15538,4732
180551,65755
43717,1914
193072,20077
158752,109954
75590,41009
132544,79445
61950,8585
199426,2148
65358,135240
192475,32744
55581,84544
21227,38108
16793,102166
36757,166897
182856,153817
31073,54357
69485,33726
182638,7877
181772,118630
216424,70627
217546,37057
19467,102166
76348,20248
177723,32744
50857,32744
193611,8585
185125,42988
163972,1914
7881,15821
172154,71940
214467,37427
16833,2148
24719,6530
154325,150041
194729,102166
224465,158998
41584,22140
202389,168043
173532,96941
224899,8585
3296,82259
29064,8585
29362,167811
157260,89007
11964,83347
127453,82973
167771,146230
106353,71940
163930,115757
180096,167084
22647,37546
40360,42498
145582,136218
161103,162344
164455,84544
139001,123430
149914,51558
220386,139648
44336,14739
162092,81515
214308,85650
166065,150394
135805,97007
202340,44605
193894,142295
58916,38753
11532,11709
192274,81515
211582,154459
75209,54209
66873,155714
173687,71184
224772,42988
82608,2148
210901,169886
14413,54357
149626,81515
183456,2148
109205,103707
231454,71940
159650,37057
52065,4732
144410,41009
182191,71940
12725,2148
140329,38108
157552,130660
121429,158793
164871,154495
21534,15168
209509,4732
146637,170626
133692,130660
24436,128416
167812,8585
41271,37427
138918,162344
180818,112141
22570,96941
146818,8585
45301,123430
22558,27231
164630,80497
108526,22140
28071,32744
216338,112373
183273,103372
172819,71184
77380,8585
34927,153817
225571,8585
162044,3752
181815,32744
74029,158917
17532,107772
634,41512
64434,71184
30273,105031
167608,84544
50140,84544
148622,1286
206655,82259
135311,160362
166734,22140
111854,6156
40477,154495
99207,79122
50459,144361
230719,84544
184232,8832
69137,8585
127897,121196
56780,85650
12760,54357
140153,32744
213450,77745
29854,2148
35917,97007
56404,143527
48165,44882
191103,111532
175780,105352
52902,43025
66345,4732
157934,125372
184477,30702
168538,86604
22378,142295
176679,50142
193517,22140
153712,15168
68834,9069
156223,112373
1879,43405
22552,123111
43927,84544
69706,66638
58778,29748
177216,97007
60650,102468
113660,65174
195770,89847
9486,111532
184474,42988
218656,142295
126622,162344
73343,20077
170131,79122
32452,26043
21676,60755
107429,64323
28056,102226
171775,12465
185419,123096
112967,2148
63622,8820
63784,82259
44930,20819
26807,160362
67343,54357
176453,89007
171569,54357
55954,2148
182293,164365
31710,104129
32326,64160
225353,80497
173422,8832
21482,8585
134441,8585
176066,78116
189411,5305
129153,93621
62771,71940
218834,32744
46402,111017
55269,113139
52138,54357
213569,8585
66592,84544
188244,56737
45255,8585
41433,119954
55071,162671
32034,54657
150010,156650
220951,48539
61658,2072
157089,54209
33802,127836
29823,32744
152014,62080
152511,43284
165825,162344
154143,8585
180682,71940
175627,54357
220595,82259
83538,56608
19950,81163
224709,45980
30696,120498
173105,96941
53823,162344
187071,82724
158116,123111
152028,1914
206547,71940
182772,37546
47073,150492
143427,64884
92634,20819
228874,64160
157175,64160
220038,52409
102164,81515
37459,54357
214835,154495
62744,41618
74850,127931
49001,22140
206415,73994
49311,7196
25241,12272
225857,5916
14397,117692
183319,102468
62958,28356
139890,61963
14033,14739
145958,170626
163986,54357
223043,169620
60118,11379
161134,4732
145141,169886
21258,119954
165687,8585
11453,71940
15860,131210
149253,1286
195553,82259
152934,12772
159523,165029
46784,38174
173659,45980
174399,87901
143823,22253
223103,37057
15819,79454
27910,71940
69074,112031
218493,112550
230702,80497
105887,45980
36762,37427
168482,87901
59484,80497
83656,51558
38354,92343
173748,89847
148057,77745
12788,32744
159764,4732
134111,63964
47854,82259
210797,45980
38085,41009
144816,115757
162666,87933
152609,63585
176906,143289
24543,96941
191593,121196
40212,41009
161351,54209
182525,56550
70146,117739
158712,45173
203295,150041
181,80128
138223,71940
146103,62400
153564,34535
64757,45980
50864,15168
27745,104297
148761,149462
208000,45135
98376,51916
50539,71940
229263,81490
127514,8391
27027,64160
177517,84544
155465,42988
64125,162344
117877,123430
115519,170626
164594,112550
197302,170626
13575,5874
225832,8585
59389,54442
89379,14739
182380,42838
155646,121196
14861,23860
108532,25190
158762,150492
46850,32744
14657,107700
159349,37427
13074,16786
198170,104937
72163,79454
26697,20440
2841,84544
145071,149004
172366,153304
151407,41958
212161,65823
151735,70491
139593,2148
148467,37427
97358,171183
70371,22140
87787,2148
178398,43405
73265,8585
149418,109946
47325,128416
80322,88798
192162,159601
230837,1286
184212,2148
76712,97007
76108,42988
12588,7196
230124,55983
205799,1286
50594,112550
37101,56550
57463,84588
210064,70491
168646,31870
46257,22886
189375,4732
13279,20819
90717,44605
7078,56055
45367,144245
5668,56608
220329,7196
175665,148215
17080,165997
28693,42988
69525,83347
51780,80081
38916,37546
156363,159184
156327,169886
145508,84544
36670,74232
28889,8585
47754,79080
8018,42988
112076,80128
174031,8585
210959,114823
15241,82481
215744,77745
78660,41547
123120,61963
37455,162344
42863,45980
53921,45980
93275,96941
32755,85272
46416,7196
111560,20819
54136,170131
204453,79122
78708,102226
211766,103114
42415,2148
25343,71184
21458,12755
32126,8585
11065,104129
186593,107700
217566,51916
184150,54357
203469,8585
230534,54357
200670,128195
42947,155513
184201,32744
163829,86604
163919,124032
167237,93070
219901,120498
72634,77745
20191,71940
45141,60755
200562,146353
229054,8585
71767,97007
185061,71184
84297,45980
216641,87933
174361,71184
171529,120498
230376,8585
191732,3752
70336,2148
214113,65823
220948,81163
174413,43256
217775,96941
177526,8585
166100,37057
147890,131210
42698,149462
226144,112373
153416,160217
30572,56737
21702,54209
226552,162344
150873,132831
201250,42988
163290,96941
57587,9069
154973,71940
196302,8585
53102,2148
52342,8820
25438,19213
74475,89007
47035,11876
63286,6156
37194,101467
58317,54357
163295,125372
134284,4732
100432,45980
67832,71184
182387,37427
20121,80081
195613,150041
67328,50142
169915,37546
60562,160485
153114,31274
190945,20819
205091,29827
152048,147227
189402,11257
177200,111532
214106,81163
48419,51916
166868,165029
32893,56608
197378,149462
20395,3930
194244,167298
190897,142295
36781,146926
171792,84544
33145,77745
48619,58768
54009,106912
21836,63585
144854,8585
216513,8585
152764,45173
21385,11257
193627,54357
51825,22140
39836,111532
37995,37546
193094,111532
57508,140061
106354,37427
66638,54357
145696,150158
185521,81163
155570,127836
54863,45173
47430,159217
48859,158793
203422,102226
57995,112141
38133,1286
43876,37546
42078,65537
96562,162344
156632,102226
167675,43405
177405,7975
162566,145460
123330,61963
62351,153817
185003,83347
72450,112550
31680,143407
63708,102166
73060,56550
158943,154495
65878,20819
115284,65537
114056,153304
132128,104297
39426,136218
208061,120498
166455,41618
65602,124929
169273,22140
67960,121196
36609,136218
157514,139648
51337,86472
149682,149462
191515,170864
34842,65755
58601,104300
182808,8820
106713,121196
74235,53945
106079,171183
91543,1286
167938,51673
212664,112141
134793,160362
31200,3930
32683,56055
215776,8585
54111,165997
66309,8585
49424,131364
67161,22140
206180,38108
63247,22140
230293,124032
43572,62400
189882,80128
183325,149462
45809,112550
190749,143527
63392,83347
28425,122369
172211,70491
184797,84544
160145,45980
195101,7975
156209,38108
53453,43737
183774,81163
157771,71940
75406,64160
178631,87933
217275,41618
216198,143527
202494,50142
24245,143407
232013,22140
205104,160362
188338,71940
30076,121196
108331,121196
108883,8585
38906,62080
203330,87933
9220,42988
210517,70491
191912,123111
67839,90902
82227,8585
34076,120498
28802,162344
146478,22140
158031,43405
219309,71940
176576,91922
22602,71940
118906,2148
33818,144305
140542,19553
170882,51673
159743,42988
43107,84544
170341,8585
72207,42988
4102,165029
206948,104297
27160,34330
17880,37427
17011,64160
8426,37441
46600,54357
219603,82259
151948,71940
174808,56608
190695,162344
160209,144305
118596,139968
35050,128286
68177,19213
163803,23860
22404,169886
203064,97007
200841,54357
41842,90646
74293,159184
158149,106586
56951,153304
197274,41958
197143,113139
47064,134748
141696,102166
180225,153304
232715,64160
45944,8585
211724,112141
114028,71184
186266,107700
116738,2148
52553,7502
209696,28443
153834,79122
62970,134683
204439,68987
144118,8821
174595,30218
163111,4732
41957,54357
63023,22140
133383,71940
209209,89629
60215,103114
209458,54357
11836,100251
185158,64029
230980,8585
155155,170497
24442,54209
88461,54209
168116,79103
169633,79122
172768,60755
22642,79122
15694,102226
5621,63585
191444,37427
10464,84544
139496,6156
58687,64160
33144,22140
221109,82259
21428,40148
205722,150041
38445,121196
175655,8585
154614,43405
228801,7975
161458,3930
21761,7196
209626,10180
71153,54357
182863,45980
79021,71940
169293,162344
70300,87933
161663,51558
102100,149462
157320,32744
1983,4732
172916,131210
190297,131210
42881,127931
30559,158793
183598,112141
39571,84544
66428,160501
222749,120498
22423,8585
577,84544
230253,2148
140171,89629
59198,10560
171527,127664
162576,2341
188230,170864
189559,6156
24025,85256
155448,56608
178781,17032
220463,32744
87248,150394
138819,74861
32642,162344
168432,20819
58971,122369
229361,8585
193951,79122
163957,8585
98331,19213
209601,1456
156221,54209
195245,90646
147988,146926
219475,27231
21105,22140
200057,83347
215622,75362
66536,41009
90827,153662
35895,45980
158097,146353
133393,82259
100507,65823
150225,45173
26033,134818
226935,117692
105902,170699
23557,2148
7896,54357
57359,54357
22360,170864
57538,81838
180083,7975
53348,27231
190049,8585
22297,45980
195335,162671
161552,88798
161420,162344
26576,54657
160425,41618
187479,64160
50945,75261
25165,33726
107248,4732
209765,143289
192059,63585
71726,82259
149035,56737
40818,162671
163916,56608
174279,87933
63445,41009
58656,97007
56184,45135
164569,98989
160866,35988
193860,45173
17286,105031
44409,128416
135531,81515
35216,54357
130361,14739
150601,115832
120656,71940
172005,152746
59585,128416
159257,44605
39066,45518
164655,8585
162835,56055
14424,84205
219619,115836
148130,8585
78931,37039
194061,3930
31434,50142
70310,20819
166134,111017
51998,56608
147153,42988
163474,170626
183096,71184
220987,37427
25616,37427
13052,90902
55666,149004
25872,4732
152101,14359
59641,22140
130916,24688
23813,143289
40374,108856
11769,84544
79538,62400
187843,33726
155458,154495
19200,107700
184508,156650
143854,8585
44536,105352
28521,112550
11942,43405
132527,71940
77091,87331
218148,71940
166689,100251
213741,71940
169086,117692
155275,131364
77171,163473
72039,8710
122674,112550
153630,104297
22530,54357
56203,54357
83382,48000
6510,54357
69313,14739
185978,105352
175390,54357
197403,71940
190597,84544
99805,143289
33781,37441
187278,91397
153592,8585
186722,8585
21146,27537
80868,33726
133356,79080
211278,81490
159255,45980
42572,81163
171707,139648
68224,112373
48302,28332
90111,142295
68502,131210
6761,71184
17078,143527
24696,143527
219306,8585
29552,90902
189664,32744
197123,143289
177043,8585
162307,112141
217903,79122
203174,60845
10895,14739
69714,58768
52962,153304
215236,105031
163444,20077
231842,73250
193964,122369
54311,143527
79472,31703
168563,84544
190308,45173
175169,154132
172656,89190
55858,48061
173265,96941
72560,19213
91676,111017
214876,28356
157998,112141
204955,45173
148716,159601
19551,105352
153305,23117
34145,71940
157865,34330
83598,3752
172998,164365
203225,105395
161675,37546
21112,43737
22292,85650
79819,50142
195391,135147
194384,146926
83705,43110
178083,4732
171333,126267
158863,65174
96707,145936
48661,1286
11448,48000
231270,64160
14998,37427
167721,122299
38337,51558
185503,87933
196155,146926
209814,150041
187100,43405
173321,148750
224395,65537
59926,123096
214188,87331
24508,81163
28126,51916
63552,8585
10213,134727
171816,71940
214735,79122
186142,168043
20475,97007
153229,14722
197508,128286
171551,97007
127935,54357
167309,159184
215364,122369
56172,95683
128350,42988
215133,71940
159330,109954
229507,8585
133000,51916
187565,163097
156679,26758
20456,8585
165190,37057
17334,82259
73121,156650
165366,56550
52375,112141
56632,8585
215996,89007
22490,56737
164157,112550
12063,8585
162879,45797
208008,22140
189681,65823
81748,45980
15363,61963
178700,65755
203805,57070
168146,87933
208108,55548
